beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.2057583,0.015110371,-0.073403579,0.11565356,-0.17457605,0.15378957,4.0825086,-0.53193097,-0.44394536,2.0726651,-2.1466986,-0.14855139,-0.047684113,0.44343135,-0.066539042,-0.41080462,-0.3236827,0.049824812,-0.13172789,-0.022708037,-0.048229314,-0.12987811,0.083132823,0.036586622,0.15638421,-0.060074722,-0.010662998,-0.1802792,-0.036173402,-0.11667054,-0.043226597,0.15295903,0.12743119,0.12348375,0.06496507,-0.27681857,-0.48537716,0.099997181,-0.021817342,0.0096790126,0.052931978,0.053662726,0.2278282,0.11765513,0.28963397,0.30893527,0.16220908,-0.18843915,-0.63627997,0.053847238,0.080137596,0.057925344,0.081022401,0.074987968,0.23605471,0.35473668,0.48544553,0.38967318,0.35304846,0.026257227,-0.1143179,-0.091083572,0.021021228,0.065564786,0.12847743,0.041446464,0.25193126,0.3450769,0.34597166,0.38763109,0.072578075,-0.24373664,0.068642719,0.010136595,-0.044027252,0.19358379,-0.029338002,0.18361914,0.19688196,0.087944284,0.16406501,0.094573447,0.037978465,-0.087518928,-0.15672528,-0.064352066,-0.048161283,0.019897769,-0.058010905,-0.35308173,-0.39143828,-0.15523889,0.22935978,0.056267383,-0.031841167,0.57832124,-0.006669611,0.074858484,-0.5436965,-0.24529988,-0.1355489,0.12804589,0.24371419,-0.25315316,-0.30187338,0.24084288,-1.1839963,0.0063758536,-0.47853324,-0.6051377,-0.067138359,-0.020271691,0.20080171,0.015261789,-0.64778144,0.064916315,-0.0093537063,-0.293013,0.45326978,-0.044029481,-0.4235881,-0.40434507,-0.66485412,0.47423426,0.24891466,0.051578674,0.34921315,-0.27845787,0.037281083,-0.235647,-0.65669088,-0.69365649,-0.086182744,-0.028547827,-0.48096747,0.11702086,0.19992494,0.31627298,0.38029422,-0.15115907,-0.77025063,-0.43555481,0.21914164,-0.030704438,0.11851268,0.07915673,-0.52294423,0.036359497,0.042644714,-0.32941954,0.16383195,-0.26136159,0.31192051,0.24319657,-0.35413923,0.3375115,0.61538828,0.48461585,0.050983625,-0.32229047,-0.37871537,-0.072731493,0.12850768,0.38440321,0.20752491,0.41100114
6.2041518,0.011122145,-0.066096574,0.11089441,-0.17596386,0.1430543,4.1027699,-0.44888487,-0.43615475,2.3004333,-2.4458021,-0.14045711,-0.00881249,0.45755137,-0.10769773,-0.28850803,-0.30527475,-0.075926536,-0.14304136,-0.11328004,-0.038904111,-0.084802621,0.092053537,0.038479466,0.12147545,-0.010112875,0.074349537,-0.11877479,-0.041545391,-0.095819852,-0.0073540632,0.10599966,0.030938127,0.15028582,0.13443331,-0.23639845,-0.46743431,0.13028086,0.018094306,-0.01668748,0.002785226,-0.032478441,0.22089288,0.14682998,0.32431802,0.3249617,0.15528238,-0.15716367,-0.58358892,0.11627387,0.037259072,0.044952421,0.090967384,0.067552146,0.15801102,0.39065666,0.46124378,0.39852759,0.30322254,0.044171619,-0.077862311,-0.032946857,0.024440474,0.089010211,0.062043215,0.07381097,0.25896595,0.3317502,0.35657851,0.34999458,0.038170104,-0.12080329,0.011994104,0.038289415,-0.1279332,0.18335867,-0.062125674,0.13658275,0.18770857,0.10637282,0.1348367,0.078651795,-0.034410207,-0.11096952,-0.15092112,-0.010866831,-0.0055643429,0.048632226,-0.079667499,-0.29043026,-0.32392537,-0.1969962,0.4011964,0.04706641,0.065266206,0.5798215,0.12663607,0.22271661,-1.0828332,-0.13797068,0.38320673,0.46204335,0.11940909,-0.1126092,-0.41560419,-0.005444451,-0.88305696,-0.17258463,-0.24906598,-0.13477659,0.019927,-0.30387145,0.17600502,-0.07510954,-0.38072539,0.070835141,0.12184875,0.17233777,0.33741759,-0.076645579,-0.40491325,-0.3342484,-0.78846976,0.44436253,0.18642083,-0.03653482,0.33886355,0.27899467,-0.19161974,-0.2174208,-0.18871494,-0.45637005,-0.18384288,0.30186301,-0.11023177,0.55355739,-0.40964031,-0.13743912,0.041820298,-0.13847592,-0.58756475,-0.2498604,0.034918109,0.0077468023,-0.077480251,-0.098181074,0.10787331,-0.13574761,-0.12393359,0.43987669,0.19626349,-0.1873196,0.25044039,-0.12281371,-0.15888285,0.19804141,-0.44272814,0.16612052,-0.11911733,-0.30913379,-0.37980233,-0.16579949,0.12538005,0.39353011,0.19189993,0.2792608
6.2033083,0.017619136,-0.069633653,0.10629078,-0.19098397,0.14699827,4.0656638,-0.61952649,-0.60491353,2.6905423,-2.9108607,-0.12579258,-0.037481879,0.48675666,0.0046481616,-0.46036606,-0.24657969,-0.12206963,-0.12325139,-0.036053413,0.0048662835,-0.057661947,0.054948717,0.067630574,0.19117206,-0.026369609,-0.13871081,-0.17277375,0.0049329273,-0.17268688,0.031707341,0.20708522,0.16382909,0.12322927,0.03446222,-0.18812241,-0.48004087,0.050025326,-0.013022395,0.035262713,-0.0053262053,0.0042110639,0.22067967,0.20292238,0.32928105,0.34246252,0.16896371,-0.12701387,-0.53082048,0.033308976,0.036361064,0.025649532,-0.0023314434,0.016911993,0.14407639,0.34591342,0.3840098,0.34850427,0.37339776,0.056125908,-0.088626303,-0.1110354,-0.0025298276,0.0047853121,0.10775778,0.055547175,0.24621288,0.30933355,0.41671074,0.38951908,0.048289055,-0.21638263,0.11186424,-0.027261356,-0.0057396639,0.096838317,0.00644664,0.19097014,0.13845345,0.15620544,0.21505161,0.12333355,-0.035117855,-0.10630755,-0.20087108,-0.088441386,0.013508931,0.057503188,0.028557784,-0.2728692,-0.36068428,-0.14309958,0.017664691,-0.27735182,-0.093867113,0.18254069,0.26523586,0.15976426,-0.2268686,-0.093672031,-0.068539978,-0.1351468,0.28480264,-0.28434853,-0.59897212,-0.16561253,-0.45788471,0.080306874,-0.22458528,0.0047139964,0.090672025,-0.23002649,0.0029610805,0.36429875,-0.46794219,0.097183837,0.1174662,-0.0841201,0.35500854,-0.06201906,-0.015326407,-0.48603617,-0.5391672,-0.043083225,0.34638432,0.26002414,0.51438948,0.40690203,-0.14118721,0.62320799,-0.015319547,-0.3597324,0.10369696,-0.52999266,-0.39903404,0.49364992,0.45192388,-0.028709083,0.31408882,0.042934546,-0.41683705,-0.14375923,-0.51328857,-0.29438368,0.071733613,-0.089269937,-0.43442321,-0.14963323,-0.25131355,0.15112437,-0.099359164,0.3346514,0.32755923,0.28687954,-0.19632647,0.16688168,0.077517709,0.38722545,-0.071973099,-0.36494568,-0.51812718,-0.22338162,0.12257089,0.38778796,0.21142107,0.38188675
6.194388,0.017598044,-0.069866248,0.10936704,-0.1898389,0.15027205,4.1093447,-0.55990812,-0.5996594,1.5496173,-1.7039756,-0.16800305,-0.0035240751,0.51842292,-0.13625578,-0.30112879,-0.44829776,0.022283207,-0.1225443,-0.18065389,-0.024687753,-0.053938894,0.16579553,0.019946225,0.1855362,0.0022996535,0.056912139,-0.14600263,-0.01683765,-0.14752061,0.02174685,0.10756917,0.11738215,0.1435446,0.15657796,-0.25708562,-0.42693611,0.025085964,-0.032819341,0.032979059,0.042716116,0.011976639,0.17008575,0.20738434,0.30336377,0.30518733,0.13590408,-0.083137428,-0.52634344,-0.0048829274,0.022956246,0.0021289098,0.10682203,0.090743016,0.17900521,0.38931128,0.48492215,0.38071665,0.30642479,0.0679012,-0.051708004,-0.065051615,0.001866616,0.077186392,0.060917516,0.059849882,0.26161574,0.27739325,0.41228539,0.43146826,0.083398206,-0.17580652,-0.0042220245,-0.0043657442,-0.054545319,0.11744076,-0.023392554,0.21047906,0.1203341,0.1508796,0.19592111,0.05524335,0.035281516,-0.01570199,-0.14290684,-0.058967326,-0.021783687,0.012023675,-0.0099572817,-0.390285,-0.33861667,-0.207052,0.48730517,-0.19746388,-0.35140938,0.27366854,0.27581549,0.17536147,-0.2615964,0.65012475,0.29902366,-0.17085297,-0.032355561,-0.31636574,-0.42973009,-0.079548657,-0.88772964,0.00028585271,-0.23170035,-0.35904633,-0.14723517,-0.41582106,0.012028269,0.32517702,-0.35436453,0.028975389,-0.40290085,0.87475506,0.33315,-0.074020001,-0.13212154,-0.0071940117,-0.91800392,0.80277946,0.71539812,0.039450628,0.28551949,-0.19088457,0.051548175,0.12452324,-0.22116518,-0.16741726,-0.31148493,-0.22185567,-0.048016038,0.65793887,0.23571695,0.1941539,0.18014058,0.28736866,-0.49921414,0.10709147,-0.32936198,-0.14191658,0.092185203,0.19358728,-0.012819938,0.54714345,-0.39124447,0.42459313,0.30255734,0.075348549,0.22712302,0.70176697,-0.57876342,0.31054618,0.55621246,0.18549127,0.31501078,-0.46727187,-0.46871715,-0.046393836,0.12474585,0.41112361,0.19229446,0.31228878
6.1998133,0.017842632,-0.069461467,0.10960759,-0.18569959,0.14107841,4.0509269,-0.50411778,-0.45194119,0.16578265,-0.35561127,-0.10666747,-0.048974241,0.53276459,-0.013433587,-0.42055405,-0.2999334,-0.12064872,-0.15430579,-0.1623979,0.0098356146,-0.060940196,0.095570243,0.053521751,0.20223203,-0.011128565,-0.072023897,-0.14775755,0.064209171,-0.11945057,-0.013884453,0.19837235,0.080539963,0.080523943,0.076061631,-0.25344727,-0.53073342,0.028430224,0.01441367,-0.0013772011,0.040497507,-0.047865025,0.20090509,0.18712011,0.26909127,0.35248774,0.17171198,-0.071716665,-0.51755294,0.066914206,-0.0075598047,0.010485749,0.035992449,0.080802886,0.17028041,0.38006154,0.47830723,0.43098691,0.34500505,0.069232705,-0.147353,-0.051135333,0.01249015,0.06294451,0.054825314,0.057023093,0.23290913,0.29573133,0.39200555,0.41599667,0.051257582,-0.18759135,0.039521692,0.00389556,-0.078817421,0.07939269,-0.0062093485,0.1828883,0.14888638,0.15648194,0.20026519,0.10997136,0.07604428,-0.11037238,-0.1380057,-0.043040946,-0.033146413,0.037735974,-0.040530109,-0.33622037,-0.3475011,-0.23484584,0.3837842,-0.11143712,0.35969723,0.22141576,0.89232948,0.39520201,-0.24618481,0.032628106,0.21261193,-0.40561013,0.6404636,-0.27042205,-0.35994836,0.021398609,-0.65476923,0.14217146,-0.23356569,-0.52302425,-0.11474983,-0.25013382,0.077599133,-0.25942995,-0.12842483,-0.1617206,-0.79401724,-0.3875936,0.02010022,-0.094115271,0.30274765,0.19582489,-0.54948988,0.41246209,0.51463972,0.013448681,0.39338503,-0.43650731,-0.047701548,-0.17508622,0.12494908,-0.29171082,0.13286986,0.12902781,-0.62356056,0.15189669,0.40666783,-0.31857506,-0.03130407,-0.17835129,-0.49412785,-0.049457841,-0.59008605,0.13029432,-0.14105536,0.18688128,-0.33330292,0.050307579,-0.48224623,0.19399781,-0.31401809,-0.56577578,0.36795416,0.28275328,-0.32020191,0.25436527,0.75124964,0.29013073,0.36441177,-0.45518269,-0.44629015,-0.0092558249,0.12497039,0.39931692,0.20535254,0.4694105
6.2027861,0.0039679967,-0.06456413,0.11113961,-0.18650948,0.14943292,4.0412549,-0.44481191,-0.39737886,0.84135658,-1.0213578,-0.12047769,-0.042453973,0.53981196,-0.069983592,-0.33996254,-0.26038724,-0.12218521,-0.1869517,-0.17059015,-0.012237418,-0.07140075,0.045166559,0.035369396,0.15549424,-0.010352431,-0.096749028,-0.1473901,-0.0027213553,-0.10523761,-0.028061689,0.21144472,0.082300044,0.083374001,0.1033287,-0.27176903,-0.55900256,0.033554574,-0.011033348,-0.0062064986,0.040975387,-0.039346516,0.20619755,0.1842763,0.27613277,0.35429325,0.13999634,-0.081436609,-0.52442509,0.090250533,0.016002317,-0.0039400849,0.036807165,0.02959426,0.17309477,0.3653725,0.48945329,0.42447974,0.36657783,0.047897036,-0.15392538,-0.070857371,0.019398053,0.080808843,0.077549539,0.019935748,0.22846386,0.28470964,0.4197989,0.40426192,0.048636961,-0.15488933,0.059579598,0.0040220616,-0.06017917,0.11682271,-0.01930904,0.2119202,0.16307966,0.13217832,0.21018399,0.081259431,0.083795442,-0.12759946,-0.12071425,-0.016715035,-0.0077046899,-0.011153405,-0.0089412176,-0.317966,-0.36194357,-0.23822664,0.35055883,-0.0026788448,0.33720869,0.43073242,0.64343129,0.5718881,-0.072246169,0.18514161,0.12259942,-0.83196719,0.43893921,-0.37155549,-0.34745824,0.049882953,-0.87754737,0.12787805,-0.51051432,-0.47012974,-0.12835111,-0.29079088,0.075797239,0.20484757,0.014295283,-0.1926048,-0.38056377,-0.28323681,0.18999428,-0.054865573,0.33575251,-0.037648195,-0.13404786,0.15477112,0.38757826,-0.010587163,0.41281149,-0.15621977,-0.064568537,-0.16404486,0.69477846,-0.2488041,0.12812742,-0.070646567,-0.57836433,0.12425794,0.38180885,-0.37239635,-0.077359183,-0.17472929,-0.77220078,0.02755188,-0.51797633,0.024952192,0.098851443,0.081534073,-0.5880002,0.073080046,-0.41495695,0.16712821,-0.46388206,-0.24681971,0.40578392,0.078073765,-0.37781635,0.21547842,0.71965111,0.29465692,0.29720726,-0.39057965,-0.41353615,0.0073296047,0.1206837,0.39087562,0.2132667,0.35956709
6.2071903,0.0039386898,-0.066488906,0.11124809,-0.18372216,0.1372953,4.0995576,-0.41812839,-0.37665156,0.7744727,-0.9905557,-0.13460467,-0.043188456,0.52100819,-0.089293354,-0.45931235,-0.29473905,-0.035200108,-0.13190287,-0.17196927,-0.024150873,-0.076384684,0.083666807,0.048811047,0.19781422,-0.04366346,-0.075477125,-0.10679074,0.034620761,-0.094505559,-0.039153921,0.20136473,0.055368226,0.083381713,0.14716571,-0.22172042,-0.54477685,0.07626509,-0.017530562,-0.043325933,0.011618144,-0.025969013,0.19247187,0.17897195,0.29995431,0.38578536,0.18800143,-0.15092192,-0.58447775,0.021122418,0.031282405,-1.1159045e-07,0.065658181,0.05600818,0.15058352,0.37155175,0.42670225,0.41567658,0.34001652,0.041877872,-0.17671106,-0.054056237,0.0044275338,0.072470763,0.098036092,0.026270815,0.21137175,0.32029404,0.38195408,0.38855194,0.023093945,-0.15209503,-0.026071226,0.082345658,-0.055908097,0.08750628,-0.047410248,0.23680384,0.18273298,0.12464608,0.21695914,0.007000996,-0.0070971423,-0.10113972,-0.12455971,-0.0034768093,-0.061679203,-0.023144536,-0.030108671,-0.36643063,-0.35426949,-0.1898212,0.4949423,0.14964351,0.53743099,0.35896417,1.0750102,0.39331087,-0.082359212,0.3730541,0.24023091,-0.015343613,0.36493208,-0.34134153,-0.45985302,-0.033193304,-1.0824631,0.019666501,-0.38581457,0.18043537,0.010724752,-0.39851596,0.14670755,-0.040299875,-0.2406455,-0.21230833,-0.74031967,0.29448435,0.36747748,-0.19514776,0.33399467,-0.072783554,-0.16734447,0.29622982,0.5771489,0.0067688814,0.4150901,-0.35826294,-0.055243399,-0.39012993,0.39961541,-0.31514075,-0.00075424151,0.2402478,-0.37011974,-0.13128729,-0.05187479,0.12387534,-0.013648632,-0.22235786,-0.8167171,0.31535706,-0.87900722,0.13869788,-0.021673207,0.39903214,-0.27512322,-0.069738613,-0.41888579,-0.095715446,-0.11301495,-0.28243254,0.41925109,-0.39501933,-0.23662156,0.28328739,0.41388667,-0.045201629,0.037865467,-0.53261532,-0.23382976,-0.13244877,0.12014232,0.40908572,0.20225067,0.38536809
6.2090592,0.0059773753,-0.067433638,0.11748528,-0.19104086,0.14191476,4.1239571,-0.62516124,-0.51807592,1.2601147,-1.4200756,-0.065572985,-0.065796102,0.5380477,-0.10112001,-0.36834166,-0.3073489,-0.068920609,-0.15105772,-0.093460068,-0.0074349375,-0.12981511,0.066882938,0.0083955921,0.21720657,0.010428449,-0.045053959,-0.14145986,-0.11113849,-0.11047954,0.0195209,0.11022601,0.074193335,0.12814601,0.097222094,-0.21668631,-0.5209703,0.070181651,-0.084271567,-0.031865514,-0.021995003,-0.052114957,0.15361871,0.16268312,0.28799504,0.38314023,0.1685691,-0.18076612,-0.47691804,0.048834238,0.039845415,0.024681198,0.095403061,0.055033948,0.1627738,0.378809,0.43014501,0.33688936,0.23624193,0.10469865,-0.15776972,-0.087691389,0.026572242,0.087044175,0.059472949,0.060284726,0.25464446,0.3365194,0.38964434,0.40440121,0.1113909,-0.17620524,0.04813516,-0.088845378,-0.037817937,0.10935312,-0.029213167,0.18202006,0.15615086,0.20140871,0.14799832,0.12812281,0.010187979,-0.059075752,-0.11138571,-0.079208927,-0.010284906,0.0039997058,0.012035405,-0.32269775,-0.39057286,-0.28304741,0.57746772,0.36125151,-0.098898054,0.17100256,0.51115894,0.10888901,-0.22423959,0.10495393,0.47082573,-0.30900326,0.23937624,-0.24725525,-0.30960337,0.15434228,-1.1622788,-0.13100039,-0.14862295,-0.010091366,0.069974585,-0.1438876,0.10603,0.22098077,-0.074717987,-0.11284159,-0.30553561,0.12698115,0.37016493,-0.13796624,0.041133748,0.19579029,-0.84698229,0.3937917,0.6324054,-0.042427043,0.0047143271,-0.37330277,0.027472699,-0.094992662,0.0058534913,-0.60033391,-0.13250559,-0.65616203,-0.25156347,0.078356381,-0.043555652,0.28107683,0.11966752,-0.0018615347,-0.80201337,0.40622513,-0.58468708,0.11747496,0.12794983,-0.14277748,-0.094554882,-0.45193354,0.088594515,-0.093174186,0.27765956,-0.046191714,0.073121342,0.3055926,-0.20051296,0.23596543,-0.26364131,0.59719568,0.17123586,-0.51523264,-0.52422412,-0.055849513,0.12543004,0.39477058,0.21398244,0.35416998
6.2199527,0.0028387182,-0.066091451,0.11909885,-0.19171193,0.15529644,4.0369409,-0.52081242,-0.47507882,2.1633048,-2.3920728,-0.14604544,-0.040049722,0.53192385,-0.07056853,-0.45626755,-0.24159201,-0.12094167,-0.16812607,-0.14151746,-0.031109622,-0.12553085,0.090847577,0.04680011,0.08274317,-0.084178434,-0.044983403,-0.11331064,-0.012692671,-0.13334075,-0.012802503,0.17496011,0.0763889,0.068496407,0.10733046,-0.25834425,-0.5232954,0.088240716,-0.029379795,-0.00056674537,0.0046604176,-0.012592576,0.17996062,0.12802697,0.28187625,0.36227217,0.12542413,-0.16958171,-0.56155196,0.082070761,-0.0032627903,-0.026102871,0.063935604,0.053512462,0.14611258,0.34883333,0.43512344,0.41784887,0.32722842,0.08579792,-0.097160883,-0.11126151,-0.064047866,-0.0065674221,0.10045979,0.050088005,0.27455646,0.2963825,0.35706627,0.40405544,0.059087153,-0.17141383,-0.10344236,-0.03368298,-0.094891858,0.12410512,0.018942736,0.19651659,0.11744746,0.11752646,0.18989378,0.046659347,-0.10917796,-0.12736422,-0.20024176,-0.12214916,0.03765056,0.063561039,-0.12165586,-0.33561822,-0.40781785,-0.21139203,0.76183569,0.33387721,0.012261172,0.22363914,0.1098459,0.54844119,-0.71304713,-0.68772491,0.33844741,-0.40255845,0.17424271,-0.43342361,-0.53921819,0.0076438501,-0.5334552,-0.113501,-0.26656537,-0.013147374,0.039778567,-0.26165331,0.069766971,-0.11701261,-0.28041096,-0.14351965,-0.3063564,-0.11453098,0.045100851,-0.22126675,0.070980376,0.20897119,-0.54733246,0.051385905,0.41354475,-0.18396808,0.31482194,-0.24778865,-0.29426545,0.28413454,0.16837599,0.036236664,0.024197593,0.39240713,-0.33565924,0.73025281,0.3687317,-0.26171078,0.2415113,0.17429649,-0.50721574,0.45994977,-0.073066538,-0.058634556,0.41020622,-0.087798271,-0.26397154,-0.60759626,-0.41852027,-0.59513402,0.47457003,0.072572704,0.22765325,-0.67628891,-0.36967452,0.20556641,0.12029744,0.68547883,0.13301586,-0.58247239,-0.34349307,0.15527404,0.1242905,0.39719883,0.19783554,0.34315392
6.2074986,0.0040766068,-0.078216349,0.11021565,-0.19034573,0.15450571,4.0707966,-0.33248826,-0.28320882,2.214161,-2.4087733,-0.096297223,0.0067008079,0.48960104,-0.10814652,-0.36790443,-0.3033237,0.048790722,-0.1009068,0.0027680314,-0.036329856,-0.075453487,0.083454901,-0.0013508796,0.22488079,-0.015746039,0.017671732,-0.12936257,-0.030213709,-0.1625866,0.038858906,0.11185709,0.046969638,0.10113332,0.085904858,-0.20095623,-0.57002788,-0.0086273744,-0.0049832684,-0.0088828324,-0.0082941978,0.0042457687,0.18414325,0.19438348,0.27092967,0.31683711,0.21296418,-0.17726727,-0.48068315,0.0055058156,0.049806778,0.018725461,0.054875434,0.046042397,0.20674543,0.31694977,0.41447684,0.38652568,0.28143572,0.11140929,-0.17872017,-0.12823136,-0.059348348,0.04745435,0.064489679,0.041569721,0.24059937,0.28178069,0.40038563,0.43576886,0.07500295,-0.2318172,0.033420977,-0.038437379,-0.08667727,0.1456001,-0.04463586,0.15547773,0.18020043,0.11744067,0.17728855,0.077394887,-0.054312358,-0.14553193,-0.19501406,-0.10895133,-0.055724973,-0.073280664,-0.014667731,-0.30134096,-0.37501681,-0.069862627,0.61487476,0.5476133,-0.097632647,0.44072898,0.35634664,-0.15121608,-0.14679494,0.40373967,-0.11117539,0.040306508,0.22507542,-0.13267652,-0.2851371,-0.068037512,-0.47382408,-0.12393693,-0.19343211,0.22347939,-0.0018227952,-0.39590017,-0.1931467,-0.081002253,-0.26341221,-0.040558137,0.018792428,0.63060484,0.23537975,-0.13220677,0.043758749,0.42822905,-0.84459242,0.38542682,0.15361245,0.024618365,0.19729634,-0.55323467,-0.16226108,-0.047623906,-0.40718111,-0.34753358,0.10596954,0.11753052,-0.44297892,0.39806234,-0.137125,0.32183889,0.35381614,0.15948633,-1.023,0.27382861,-0.19533943,0.16889412,0.36403543,0.20231013,-0.56819614,-0.66034266,0.094293186,0.28488047,-0.1659529,-0.30640627,0.41962463,0.45333737,-0.27703513,0.33698368,-0.61024517,0.46253524,0.28444245,-0.47218068,-0.37730557,-0.15913321,0.12333972,0.39846179,0.19996375,0.35528414
6.2093636,0.026129784,-0.063493484,0.097372489,-0.18182174,0.14992023,4.0585985,-0.33680272,-0.349856,2.1209459,-2.3254052,-0.16240814,0.011075584,0.53758066,-0.05496905,-0.42291439,-0.31647054,-0.13074912,-0.17112543,-0.063584851,-0.028905641,-0.0534309,0.15706327,0.063801467,0.13844434,-0.048466681,-0.038984447,-0.16175579,-0.013210696,-0.14608201,0.029984356,0.19278331,0.05937193,0.12645023,0.069303654,-0.28986895,-0.48761685,0.065063065,-0.029661614,-0.06826215,-0.04102603,-0.078058395,0.20614694,0.17358547,0.3442018,0.3177857,0.076383366,-0.085330816,-0.62226977,0.055682893,-0.0062318143,0.066746355,0.049574115,0.040285069,0.15821334,0.31284607,0.39576031,0.35154913,0.36408131,0.047223244,-0.11416465,-0.069807257,0.019865405,4.38839e-05,0.11889843,0.049888735,0.22632835,0.2999403,0.33531738,0.37576904,0.053796877,-0.21528442,-0.041921229,-0.013746931,-0.084658325,0.16515036,-0.042541801,0.16036136,0.1463758,0.14760829,0.16631989,0.061829247,-0.0052095057,-0.14383334,-0.19833261,-0.11793941,-0.012593173,0.040362413,0.016766307,-0.32531928,-0.39632869,-0.20273034,0.3066637,0.12188586,0.21851069,0.31207672,-0.19946508,0.05613796,-0.48011706,-0.47546073,0.7496609,-0.052354608,0.18782647,-0.35819225,-0.42471327,0.030974265,-0.40238444,-0.22352183,-0.36981586,0.47177154,0.13148246,-0.15957185,0.12705797,0.017495935,0.22091182,-0.011786119,-0.51031424,0.16772391,0.25497814,-0.092785978,-0.11457303,0.046404999,-1.0910215,0.17546648,0.67576325,0.10392681,0.27114167,0.10504678,-0.054513074,0.067468567,-0.036973775,0.026470882,0.14132361,0.25090445,-0.37532948,0.32756219,0.068523348,0.31333735,0.38549491,-0.15924417,-0.55988544,0.2391272,-0.83211057,0.19481513,0.30695518,-0.30343969,-0.10871529,0.095740908,0.17221079,0.44591125,0.19517509,-0.067396485,0.20544747,0.67461846,-0.087198918,0.17609057,0.3404002,0.67777152,0.11507851,-0.50351943,-0.32879691,-0.18428607,0.12583321,0.37780485,0.21242866,0.35668913
